subset,sample_id,num_nodes,num_faces,inlet_count,wss_mag_mean,wss_mag_std,wss_mag_max,pressure_mean,pressure_min,pressure_max,pressure_range
single,sample_0211,10391,20778,269,22.91998275805504,22.6394418872875,348.38640834637266,134420.69189382638,133318.25,136595.125,3276.875
single,sample_0212,7341,14678,179,40.74569302684071,54.29495109036338,392.93055398033454,136297.19000945034,132537.125,140813.1875,8276.0625
single,sample_0213,10426,20848,266,23.77306808701927,22.612879427123705,348.2596540326038,134440.11743028247,133320.453125,136755.109375,3434.65625
single,sample_0214,9449,18894,242,24.47898493803456,25.031771089812906,348.41251868501405,134518.46502110013,133321.6875,137004.125,3682.4375
single,sample_0215,9932,19860,258,19.01163609737327,18.01106527694295,347.63106348620295,134161.98050807996,133321.96875,136085.78125,2763.8125
single,sample_0216,10443,20882,261,24.115852013310246,38.23235102810561,348.15083697358955,134534.2160672819,132163.953125,137864.234375,5700.28125
single,sample_0217,10049,20094,265,27.638488980670942,35.08657844597631,348.3193435122408,134729.0922028933,132995.34375,137605.390625,4610.046875
single,sample_0218,8819,17634,230,30.302633466484725,36.38309698859977,350.02873115458704,134964.72711794137,133233.078125,138545.203125,5312.125
single,sample_0219,10885,21766,271,18.70219787039639,22.754574914327186,347.8806303667405,134118.10158474965,133234.640625,136114.734375,2880.09375
single,sample_0220,8798,17592,226,25.35483272586764,25.79586841353172,349.87659633153436,134616.8165705274,133321.296875,137216.765625,3895.46875
single,sample_0221,8981,17958,231,33.3866802904158,43.09687795291013,350.94778053538715,135542.32575889377,132961.046875,139111.078125,6150.03125
single,sample_0222,7017,14030,168,33.81180033627409,40.753249002717105,354.64330069834017,135688.92190617428,132926.390625,139180.984375,6254.59375
single,sample_0223,9291,18578,240,21.330506934343333,21.80385964838698,349.3156185948063,134320.35782107685,133320.5,136549.796875,3229.296875
single,sample_0224,8835,17666,236,37.59127695110208,51.88906138708555,379.68910442634893,136265.11482208545,132467.359375,140463.375,7996.015625
single,sample_0225,10984,21964,282,23.545095776478885,28.298760667078994,347.9383769755322,134329.1900363597,133320.40625,136841.5625,3521.15625
single,sample_0226,9598,19192,236,23.965815785414605,26.349473714614554,348.9790878833841,134510.29200256563,133320.3125,136862.25,3541.9375
single,sample_0227,6232,12460,172,31.972089644771113,39.038320701057636,354.2594023313698,135079.292946185,133319.78125,138392.453125,5072.671875
single,sample_0228,11777,23550,259,26.9719706605635,29.91835172797596,347.98545982598,134574.46924487347,133325.1875,137235.28125,3910.09375
single,sample_0229,9976,19948,263,27.23646221083777,30.916698140553503,348.30097523788896,134577.6156509999,133323.375,137239.859375,3916.484375
single,sample_0230,6310,12616,169,46.300532782074505,62.02292166252793,402.39326397467875,136938.95979348256,132266.390625,141503.96875,9237.578125
single,sample_0231,9159,18314,225,29.52955700999025,30.221642183062336,349.71880644488635,134907.66185582487,133321.609375,138104.640625,4783.03125
single,sample_0232,9317,18630,243,27.373663243108737,26.661194060463732,348.7063455475269,134771.0715509955,133318.171875,137466.359375,4148.1875
single,sample_0233,9900,19796,255,34.58327989826241,44.992014502733774,348.44662103323816,135371.4737326389,132685.921875,138803.265625,6117.34375
single,sample_0234,9293,18582,247,35.73611706774881,52.115114003171584,376.14538214492524,135838.1004586786,132237.0,139880.015625,7643.015625
single,sample_0235,10638,21272,274,21.50436782127532,24.333997385287294,348.2076325711883,134288.60948222174,133320.15625,136446.40625,3126.25
single,sample_0236,9730,19456,252,19.38964818907641,18.960996983594423,348.4628957202409,134172.58001991265,133319.84375,136133.46875,2813.625
single,sample_0237,9915,19826,263,23.859900540961824,26.883743298312343,348.33122417546844,134383.40517366363,133319.921875,136759.796875,3439.875
single,sample_0238,10274,20544,258,30.23645371119785,43.56210835704598,348.3902452835716,134897.87923094706,132665.296875,138029.59375,5364.296875
single,sample_0239,8371,16738,227,32.36250884677436,45.38569143955548,351.6196786880839,135620.67393008602,132582.390625,139057.140625,6474.75
single,sample_0240,6715,13426,159,41.30203082071833,55.950731921409954,405.4145505894384,136343.72821574833,132578.796875,140491.75,7912.953125
single,sample_0241,9482,18960,247,27.054530891420804,31.143066629564217,348.61785297218927,134677.35360419741,133319.515625,137414.265625,4094.75
single,sample_0242,9562,19120,238,28.080967941270007,42.56850268671148,361.06716403836253,135024.37279073417,132254.359375,137990.890625,5736.53125
single,sample_0243,9702,19400,257,18.830686467530537,20.062674439478986,348.3659175031455,134123.49522005772,133319.96875,135976.5625,2656.59375
single,sample_0244,9756,19508,253,23.13136867013859,32.41286695436451,348.4480268729608,134501.28311583897,132716.4375,136896.234375,4179.796875
single,sample_0245,6922,13840,177,32.742451922840374,30.060123192850636,353.4200915636805,135185.33708872076,133311.640625,138290.203125,4978.5625
single,sample_0246,9829,19654,267,29.556327006570374,41.494773165129644,370.43654363343217,135078.92386210448,132267.125,138204.3125,5937.1875
single,sample_0247,6620,13236,154,28.237540527587356,22.90438850321181,355.2075167794158,135040.6114071941,133321.59375,137602.125,4280.53125
single,sample_0248,10351,20698,271,18.5798699093282,18.860443001660325,348.2457621853991,134110.40924940826,133319.578125,136060.96875,2741.390625
single,sample_0249,8075,16146,192,33.21931318248693,42.04283081979163,352.8881142212008,135288.84289280185,132952.15625,139274.109375,6321.953125
single,sample_0250,7184,14364,165,35.40307282176819,41.858197593669594,353.93428785990665,135739.68233226615,133318.109375,139572.34375,6254.234375
single,sample_0251,10799,21594,268,23.228108173331808,29.984137877847456,348.2853847022891,134423.66053714463,132794.859375,136828.25,4033.390625
single,sample_0252,9871,19738,260,29.00194597444856,52.613814436628694,398.7519903361496,135193.63824428883,131980.5625,138733.0625,6752.5
single,sample_0253,10976,21948,267,25.093113134009037,26.61999382997828,348.08652741632864,134451.85270561907,133320.171875,136935.640625,3615.46875
single,sample_0254,9658,19312,262,20.198115936764143,20.785168496283422,348.40281460291584,134225.27177760666,133322.625,136277.640625,2955.015625
single,sample_0255,10386,20768,274,31.54253717317811,52.515944673986645,404.1181659133685,135433.16094532303,132138.578125,138854.390625,6715.8125
single,sample_0256,9379,18754,258,21.1652514138025,20.968415247738935,348.2307083002858,134300.36328833032,133321.125,136496.015625,3174.890625
single,sample_0257,10726,21448,270,25.79092487234324,30.029394074832325,348.14642204945983,134639.76220311626,133141.46875,137006.796875,3865.328125
single,sample_0258,8664,17324,237,27.22382323100577,28.179073235778336,349.29961064842564,134831.85982405645,133306.75,137554.125,4247.375
single,sample_0259,9516,19028,258,36.05642932741962,57.43402583213947,447.57446053653314,135784.65969485603,131791.578125,140008.640625,8217.0625
single,sample_0260,6776,13548,169,37.538409297020884,48.34227621679309,354.6686787121668,136195.02899710374,133071.921875,140104.15625,7032.234375
single,sample_0261,9323,18642,250,23.67199659514692,24.086388249827678,349.0118517726954,134548.9071701035,133320.671875,136988.140625,3667.46875
single,sample_0262,9933,19862,245,33.11839496317827,41.62031669319024,348.5106381561768,135299.07678948957,133257.203125,138572.140625,5314.9375
single,sample_0263,9883,19762,257,31.669149824681902,36.24833690743564,348.7135917073349,135058.74017251848,133292.390625,138298.984375,5006.59375
single,sample_0264,10738,21472,266,32.81639211637256,53.867149140856654,516.9760842803112,135338.37121961726,131344.859375,139184.78125,7839.921875
single,sample_0265,8860,17716,219,34.50725573634212,45.422843950389186,351.09751930422874,135606.24968785272,133045.625,140368.90625,7323.28125
single,sample_0266,9602,19200,257,28.06513326156421,38.99905857620167,348.6802011997248,134944.973395842,132486.421875,137949.078125,5462.65625
single,sample_0267,11096,22188,268,28.48150101348772,36.70162387054688,347.93014415278464,134732.75259806463,132785.46875,137600.09375,4814.625
single,sample_0268,6149,12294,163,43.212067738178874,64.82000905791182,487.15818406412444,136253.94900847698,132000.015625,141539.625,9539.609375
single,sample_0269,9269,18534,244,29.75855620349004,45.336840220577706,348.96277653828804,135138.1296239481,132019.71875,138508.140625,6488.421875
single,sample_0270,9673,19342,254,32.348432949123826,57.34359922153976,507.94343001688173,135504.71992433837,131802.6875,139288.65625,7485.96875
single,sample_0271,9384,18764,245,32.97362106595646,36.70412541665984,348.9017027418866,135520.8980345535,133064.703125,139454.40625,6389.703125
single,sample_0272,6921,13838,170,34.82114058865879,35.753719160268226,353.6683664395879,135706.9715562238,133321.640625,138875.34375,5553.703125
single,sample_0273,9774,19544,251,27.89187565919602,33.13197465040773,348.23146431361494,134839.2438948358,132907.09375,137634.296875,4727.203125
single,sample_0274,9962,19920,256,34.73047326467325,57.47980840345034,533.5597266713427,135472.86298559527,131243.25,139844.1875,8600.9375
single,sample_0275,9184,18364,226,25.193398616288693,22.780345771366115,349.3142025644758,134698.05905140733,133321.3125,137203.03125,3881.71875
single,sample_0276,10022,20040,252,24.788431493563127,26.41742272709832,348.0451921753168,134480.18111560817,133318.53125,137015.296875,3696.765625
single,sample_0277,10347,20690,261,23.253253649222994,24.393629377615127,347.75856272877996,134350.3175437325,133320.28125,136703.359375,3383.078125
single,sample_0278,7090,14176,193,39.40453373445275,54.61332519209113,408.11243042525854,136066.79852124472,132545.234375,140486.734375,7941.5
single,sample_0279,9842,19680,256,32.61979450217707,49.03094845175146,423.0511986977112,135417.0728827982,132284.9375,138915.515625,6630.578125
single,sample_0280,9512,19020,262,23.109630306120398,24.34927921434881,349.03374885970305,134488.8995922913,133320.953125,136656.234375,3335.28125
single,sample_0281,9377,18750,237,24.448574693076193,23.089654976253712,349.1774468381859,134593.5939732857,133319.96875,137110.703125,3790.734375
single,sample_0282,10068,20132,245,32.40936574893824,49.665758876588576,367.1524362015043,135386.53893368843,132156.6875,138718.46875,6561.78125
single,sample_0283,7027,14050,179,40.130137465367625,58.060123697692795,421.07736131779654,136288.93131181513,132201.171875,140738.859375,8537.6875
single,sample_0284,10937,21870,266,22.386189575168917,21.267563654634884,347.88638620074744,134367.56995034058,133320.765625,136415.078125,3094.3125
single,sample_0285,8955,17906,256,25.373019435560362,35.31866572579424,348.8371656361954,134795.58447096593,132613.046875,137689.84375,5076.796875
single,sample_0286,6539,13074,186,35.28926222365576,56.075272410711726,419.7032208380477,135688.99421260896,132021.625,139654.140625,7632.515625
single,sample_0287,9158,18312,236,20.512792196811482,19.844461435128004,349.79585083272826,134256.41589491427,133317.15625,136267.53125,2950.375
single,sample_0288,8930,17856,230,23.031064137766904,22.57458666566172,349.14368091888474,134483.20858412655,133321.03125,136930.859375,3609.828125
single,sample_0289,10274,20544,258,25.112981833368107,25.111327735478564,348.09779526945863,134491.86218701332,133316.265625,137030.546875,3714.28125
single,sample_0290,9669,19334,252,22.92178325682911,23.490459448803872,348.5527750327573,134413.0236031389,133319.96875,136646.8125,3326.84375
single,sample_0291,9339,18674,235,24.81930828305585,24.17651752852544,349.29929459057433,134629.87242678553,133322.703125,137106.375,3783.671875
single,sample_0292,9122,18240,227,30.898444353630776,41.829997885149325,350.14438635613953,135501.80222436143,132306.671875,138669.796875,6363.125
single,sample_0293,6754,13504,215,37.00612168995747,55.03379216363538,402.81507015778817,135718.96612192775,132150.640625,140011.578125,7860.9375
single,sample_0294,10219,20434,262,19.03107330566039,19.424045672616685,348.1193100120133,134127.43267443,133319.265625,135995.265625,2676.0
single,sample_0295,6555,13106,194,24.529445126069863,22.966473102838155,352.11524009982776,134575.29506578948,133320.546875,137082.71875,3762.171875
single,sample_0296,9079,18154,223,37.97916359384495,49.266824342731994,349.87208053727505,136300.42861273268,132950.25,140640.625,7690.375
single,sample_0297,11268,22532,272,27.08409277984974,38.27278434708818,347.6742954231576,134855.08800086527,132498.328125,137739.609375,5241.28125
single,sample_0298,9149,18294,243,31.94692694245913,46.14781113899014,349.2957717404858,135586.90949318232,132384.640625,139092.6875,6708.046875
single,sample_0299,11375,22746,276,25.377046904195293,31.4745491046265,347.6964775917669,134418.24675137363,132977.3125,137005.4375,4028.125
single,sample_0300,9264,18524,247,25.757965746793243,29.699788544811096,348.921408970709,134802.01840457687,133097.578125,137437.40625,4339.828125
single,sample_0301,9665,19326,249,31.48284826607032,47.33397487156756,349.05969057065397,135371.86432844025,132351.734375,138832.765625,6481.03125
single,sample_0302,11423,22842,269,38.9513711740011,54.46467030141648,368.39296255262417,136009.34364193951,132232.234375,139880.734375,7648.5
single,sample_0303,6928,13852,188,29.872735511555337,40.421585622218245,352.9851942466942,135149.31076564305,132806.6875,138276.625,5469.9375
single,sample_0304,6377,12750,155,40.15062542336396,50.462396512692685,355.6171352810502,136277.24778990904,132958.46875,139968.9375,7010.46875
single,sample_0305,9869,19734,253,30.18772675294953,52.499722713449884,471.8233296810408,135309.36648216637,131397.234375,138579.75,7182.515625
single,sample_0306,8959,17914,231,30.846263564092197,33.503585182921235,349.6201434055108,135047.1974882102,133318.5625,138407.140625,5088.578125
